application_id,customer_id,bureau,pull_time,score,overdue_count,query_count_1m,is_test_data
AP20250528000076,C00008960,BAIRONG,2025-05-28 14:43:23,684,2,3,1
AP20250605000065,C00000460,BAIRONG,2025-06-05 12:35:17,701,1,8,1
AP20250612000080,C00005874,PBOC,2025-06-12 13:08:08,581,0,0,1
AP20250202000128,C00003520,TONGDUN,2025-02-02 21:06:39,650,0,7,1
AP20250123000079,C00009078,TONGDUN,2025-01-23 10:37:40,727,1,3,1
AP20250208000141,C00003921,BAIRONG,2025-02-08 12:12:31,560,0,5,1
AP20250308000099,C00001280,TONGDUN,2025-03-08 20:36:41,592,1,5,1
AP20250519000101,C00004365,BAIRONG,2025-05-19 22:15:30,533,2,0,1
AP20250323000072,C00007387,BAIRONG,2025-03-23 01:15:28,673,2,2,1
AP20250503000084,C00008866,PBOC,2025-05-03 20:27:22,700,2,7,1
AP20250408000073,C00007354,BAIRONG,2025-04-08 15:09:10,536,3,2,1
AP20250218000165,C00007102,BAIRONG,2025-02-18 18:15:31,706,3,3,1
AP20250307000095,C00002179,TONGDUN,2025-03-07 13:00:41,603,3,6,1
AP20250513000074,C00009487,PBOC,2025-05-13 13:15:45,650,2,7,1
AP20250310000099,C00006937,TONGDUN,2025-03-10 13:21:16,671,1,7,1
AP20250109000022,C00001263,TONGDUN,2025-01-09 20:41:08,660,1,2,1
AP20250620000079,C00005042,TONGDUN,2025-06-22 06:03:56,565,3,2,1
AP20250222000130,C00000561,PBOC,2025-02-22 13:21:49,730,1,0,1
AP20250625000063,C00006585,PBOC,2025-06-25 13:03:13,543,0,0,1
AP20250424000074,C00001066,TONGDUN,2025-04-24 13:32:53,682,1,1,1
AP20250131000109,C00009272,PBOC,2025-01-31 22:06:44,559,3,8,1
AP20250214000116,C00006466,BAIRONG,2025-02-14 20:19:35,662,1,5,1
AP20250611000083,C00000267,BAIRONG,2025-06-11 20:16:52,745,3,5,1
AP20250123000080,C00009538,PBOC,2025-01-23 11:10:10,540,3,2,1
AP20250418000078,C00006068,TONGDUN,2025-04-18 13:50:41,631,3,0,1
AP20250316000076,C00005722,PBOC,2025-03-16 20:29:37,713,0,3,1
AP20250420000053,C00001077,BAIRONG,2025-04-20 11:16:13,709,2,3,1
AP20250608000076,C00005675,PBOC,2025-06-08 13:57:05,676,2,8,1
AP20250523000095,C00006658,PBOC,2025-05-23 22:53:35,555,0,2,1
AP20250223000137,C00004028,PBOC,2025-02-23 14:30:47,610,2,7,1
AP20250513000075,C00005123,TONGDUN,2025-05-13 15:35:34,692,1,7,1
AP20250408000074,C00008217,TONGDUN,2025-04-08 13:39:06,731,1,6,1
AP20250515000082,C00009496,TONGDUN,2025-05-15 20:13:00,597,0,1,1
AP20250514000088,C00003676,TONGDUN,2025-05-14 13:25:15,621,0,5,1
AP20250210000144,C00003780,PBOC,2025-02-10 22:56:27,767,2,7,1
AP20250619000063,C00002486,TONGDUN,2025-06-19 13:26:06,756,0,3,1
AP20250117000061,C00000986,TONGDUN,2025-01-17 12:06:15,650,1,1,1
AP20250206000108,C00006991,TONGDUN,2025-02-06 16:47:33,637,3,0,1
AP20250328000067,C00002546,PBOC,2025-03-28 10:36:14,687,1,0,1
AP20250426000064,C00008271,PBOC,2025-04-26 21:29:01,676,0,3,1
AP20250601000088,C00000222,BAIRONG,2025-06-01 20:25:58,772,0,6,1
AP20250512000087,C00007142,PBOC,2025-05-12 22:11:41,565,0,2,1
AP20250629000055,C00008303,BAIRONG,2025-06-29 11:28:46,601,3,0,1
AP20250615000071,C00002632,TONGDUN,2025-06-15 21:23:51,593,1,6,1
AP20250215000140,C00003770,PBOC,2025-02-15 22:09:41,543,0,1,1
AP20250116000061,C00003765,PBOC,2025-01-16 13:21:07,655,3,0,1
AP20250313000095,C00001930,TONGDUN,2025-03-13 23:38:36,701,3,1,1
AP20250615000072,C00003612,PBOC,2025-06-15 18:39:55,492,1,4,1
AP20250606000083,C00000559,PBOC,2025-06-06 17:07:22,657,1,2,1
AP20250209000118,C00005638,TONGDUN,2025-02-09 12:59:51,660,1,8,1
AP20250416000068,C00008717,TONGDUN,2025-04-16 13:44:42,690,3,3,1
AP20250512000088,C00005128,BAIRONG,2025-05-12 21:36:16,608,2,7,1
AP20250210000145,C00003504,PBOC,2025-02-10 22:46:33,533,2,1,1
AP20250302000122,C00005251,PBOC,2025-03-02 18:50:01,649,0,2,1
AP20250223000138,C00000475,BAIRONG,2025-02-23 09:08:40,612,0,5,1
AP20250617000058,C00000232,BAIRONG,2025-06-17 22:12:51,543,2,8,1
AP20250225000136,C00003615,BAIRONG,2025-02-25 11:19:53,610,0,6,1
AP20250305000116,C00004976,TONGDUN,2025-03-05 21:30:57,697,3,5,1
AP20250517000093,C00005286,TONGDUN,2025-05-17 23:31:59,578,2,4,1
AP20250622000053,C00007257,PBOC,2025-06-22 20:47:38,675,2,5,1
AP20250531000080,C00005503,TONGDUN,2025-05-31 19:57:25,612,1,4,1
AP20250615000073,C00002796,BAIRONG,2025-06-15 12:52:03,666,3,6,1
AP20250407000073,C00005682,BAIRONG,2025-04-07 17:27:59,646,3,3,1
AP20250619000064,C00006458,TONGDUN,2025-06-19 02:33:51,695,0,0,1
AP20250612000081,C00003612,TONGDUN,2025-06-12 11:19:51,715,0,6,1
AP20250307000096,C00008538,TONGDUN,2025-03-07 01:39:22,663,1,8,1
AP20250504000088,C00007167,BAIRONG,2025-05-04 14:43:00,661,3,1,1
AP20250115000058,C00005976,TONGDUN,2025-01-15 21:24:06,578,2,5,1
AP20250612000082,C00003299,PBOC,2025-06-12 16:49:53,696,3,1,1
AP20250419000067,C00008818,TONGDUN,2025-04-19 22:50:19,684,1,8,1
AP20250225000137,C00005205,BAIRONG,2025-02-25 22:56:19,571,1,2,1
AP20250121000064,C00008452,BAIRONG,2025-01-21 18:06:56,711,3,2,1
AP20250518000075,C00006615,BAIRONG,2025-05-18 13:05:41,606,0,5,1
AP20250609000072,C00008307,PBOC,2025-06-09 13:14:38,675,3,7,1
AP20250322000067,C00006296,TONGDUN,2025-03-22 01:55:06,588,0,0,1
AP20250217000145,C00004234,PBOC,2025-02-17 23:59:31,671,3,3,1
AP20250126000071,C00005308,TONGDUN,2025-01-26 12:22:26,556,0,5,1
AP20250122000070,C00003421,TONGDUN,2025-01-22 20:59:42,653,1,1,1
AP20250508000085,C00004544,TONGDUN,2025-05-08 17:23:39,606,1,2,1
AP20250127000106,C00009434,TONGDUN,2025-01-27 22:53:21,666,2,0,1
AP20250607000089,C00002733,PBOC,2025-06-07 14:49:06,648,2,2,1
AP20250625000064,C00001455,PBOC,2025-06-25 13:44:36,716,1,0,1
AP20250226000131,C00001307,BAIRONG,2025-02-26 22:10:29,738,0,5,1
AP20250610000059,C00005233,TONGDUN,2025-06-10 14:52:52,717,2,0,1
AP20250615000074,C00000800,PBOC,2025-06-15 13:10:20,495,3,6,1
AP20250213000149,C00001223,TONGDUN,2025-02-13 19:14:51,533,1,1,1
AP20250206000109,C00002929,BAIRONG,2025-02-06 13:53:10,577,0,7,1
AP20250216000118,C00004102,PBOC,2025-02-16 09:06:19,807,1,2,1
AP20250207000143,C00004150,TONGDUN,2025-02-07 22:48:30,569,2,1,1
AP20250316000077,C00006130,TONGDUN,2025-03-16 20:27:56,687,1,8,1
AP20250616000076,C00006415,PBOC,2025-06-16 12:08:26,830,2,4,1
AP20250211000140,C00008819,PBOC,2025-02-11 14:11:21,521,3,5,1
AP20250419000068,C00005552,BAIRONG,2025-04-19 15:35:19,583,1,4,1
AP20250618000077,C00002796,PBOC,2025-06-18 13:46:49,774,1,2,1
AP20250210000146,C00000631,PBOC,2025-02-10 11:02:11,708,2,0,1
AP20250220000147,C00006350,BAIRONG,2025-02-20 12:06:12,582,0,7,1
AP20250519000102,C00002937,TONGDUN,2025-05-19 22:44:02,707,2,3,1
AP20250203000142,C00001177,TONGDUN,2025-02-03 21:59:12,667,2,6,1
AP20250616000077,C00008969,BAIRONG,2025-06-16 17:00:11,559,0,8,1
AP20250330000057,C00007380,PBOC,2025-03-30 21:54:00,676,2,8,1
AP20250118000057,C00003520,PBOC,2025-01-18 09:19:56,666,2,4,1
AP20250302000123,C00002268,BAIRONG,2025-03-02 06:37:18,828,0,0,1
AP20250327000061,C00004809,PBOC,2025-03-27 22:09:36,639,0,1,1
AP20250405000058,C00001178,BAIRONG,2025-04-05 20:05:25,717,3,4,1
AP20250313000096,C00000167,TONGDUN,2025-03-13 13:12:37,648,1,0,1
AP20250620000080,C00007359,TONGDUN,2025-06-20 18:08:33,559,3,1,1
AP20250112000034,C00009451,TONGDUN,2025-01-12 13:23:57,593,3,4,1
AP20250527000068,C00006818,PBOC,2025-05-27 18:57:23,662,0,4,1
AP20250526000077,C00000617,TONGDUN,2025-05-26 20:16:38,664,3,2,1
AP20250213000150,C00005298,BAIRONG,2025-02-13 11:49:36,789,0,1,1
AP20250403000050,C00009293,BAIRONG,2025-04-03 18:46:42,537,3,8,1
AP20250513000076,C00005353,PBOC,2025-05-13 20:55:55,747,1,8,1
AP20250218000166,C00009299,TONGDUN,2025-02-18 18:23:03,545,3,8,1
AP20250128000092,C00002914,PBOC,2025-01-28 17:47:04,613,2,7,1
AP20250325000070,C00005074,PBOC,2025-03-25 10:13:29,514,1,8,1
AP20250408000075,C00000414,TONGDUN,2025-04-08 12:14:19,647,1,4,1
AP20250309000104,C00001626,TONGDUN,2025-03-09 22:03:34,702,2,7,1
AP20250430000062,C00007485,BAIRONG,2025-04-30 13:26:50,692,0,1,1
AP20250207000144,C00009320,TONGDUN,2025-02-07 20:55:23,648,2,6,1
AP20250119000066,C00002073,TONGDUN,2025-01-19 20:33:01,556,2,8,1
AP20250210000147,C00009459,PBOC,2025-02-10 11:20:31,850,0,4,1
AP20250401000069,C00003394,BAIRONG,2025-04-01 13:01:05,669,2,7,1
AP20250411000074,C00009823,BAIRONG,2025-04-11 06:33:44,728,1,8,1
AP20250328000068,C00007527,TONGDUN,2025-03-28 22:43:16,698,1,1,1
AP20250115000059,C00003340,TONGDUN,2025-01-15 03:06:51,623,0,0,1
AP20250228000132,C00006310,TONGDUN,2025-02-28 20:48:59,609,1,6,1
AP20250504000089,C00002958,PBOC,2025-05-04 07:07:42,694,3,2,1
AP20250217000146,C00000925,BAIRONG,2025-02-17 21:34:53,715,2,0,1
AP20250512000089,C00006715,PBOC,2025-05-12 22:38:36,765,3,6,1
AP20250604000061,C00000615,BAIRONG,2025-06-04 11:15:52,691,0,0,1
AP20250227000125,C00006602,PBOC,2025-02-27 20:45:29,595,3,0,1
AP20250209000119,C00000123,PBOC,2025-02-09 09:11:36,684,1,4,1
AP20250125000081,C00009052,TONGDUN,2025-01-25 19:41:31,619,3,6,1
AP20250512000090,C00003423,BAIRONG,2025-05-12 20:50:49,557,3,6,1
AP20250405000059,C00006497,PBOC,2025-04-05 13:25:03,697,1,2,1
AP20250503000085,C00008196,PBOC,2025-05-03 14:07:12,807,2,4,1
AP20250207000145,C00001396,TONGDUN,2025-02-07 11:23:23,535,0,2,1
AP20250418000079,C00003553,TONGDUN,2025-04-18 22:11:10,440,3,2,1
AP20250613000069,C00003876,TONGDUN,2025-06-14 12:07:04,646,2,5,1
AP20250609000073,C00003109,PBOC,2025-06-09 16:28:39,614,1,5,1
AP20250118000058,C00001370,TONGDUN,2025-01-18 22:25:34,593,2,2,1
AP20250604000062,C00000791,TONGDUN,2025-06-04 21:13:35,849,2,4,1
AP20250322000068,C00005665,TONGDUN,2025-03-22 19:47:13,760,2,6,1
AP20250603000075,C00003027,BAIRONG,2025-06-03 13:02:48,578,0,1,1
AP20250409000079,C00008225,PBOC,2025-04-09 06:56:37,726,0,0,1
AP20250420000054,C00004859,BAIRONG,2025-04-20 13:07:16,648,1,0,1
AP20250420000055,C00005331,PBOC,2025-04-20 18:02:13,624,2,2,1
AP20250214000117,C00004104,BAIRONG,2025-02-14 13:01:13,631,2,1,1
AP20250130000104,C00006354,BAIRONG,2025-01-30 13:21:59,686,3,6,1
AP20250212000153,C00009781,PBOC,2025-02-12 10:35:15,743,3,2,1
AP20250327000062,C00002818,PBOC,2025-03-27 19:05:55,752,3,8,1
AP20250301000111,C00008255,PBOC,2025-03-01 13:05:51,665,3,6,1
AP20250430000063,C00004749,PBOC,2025-04-30 16:03:19,780,1,8,1
AP20250125000082,C00000106,TONGDUN,2025-01-25 12:47:55,621,1,2,1
AP20250418000080,C00004586,TONGDUN,2025-04-18 07:45:00,659,0,6,1
AP20250410000062,C00004733,BAIRONG,2025-04-10 13:44:59,688,3,5,1
AP20250215000141,C00008533,PBOC,2025-02-15 10:25:42,678,1,2,1
AP20250313000097,C00009368,BAIRONG,2025-03-13 21:27:17,690,3,0,1
AP20250511000080,C00004025,BAIRONG,2025-05-11 12:07:35,628,3,0,1
AP20250331000070,C00006382,TONGDUN,2025-03-31 22:44:21,680,0,3,1
AP20250310000100,C00004996,BAIRONG,2025-03-10 13:02:40,645,0,4,1
AP20250608000077,C00000877,PBOC,2025-06-08 22:51:30,654,1,2,1
AP20250214000118,C00008269,TONGDUN,2025-02-14 18:04:21,738,0,4,1
AP20250310000101,C00000789,BAIRONG,2025-03-10 07:00:05,589,0,6,1
AP20250421000076,C00006455,PBOC,2025-04-21 17:45:07,765,0,7,1
AP20250518000076,C00007684,TONGDUN,2025-05-18 13:08:52,696,1,0,1
AP20250206000110,C00008085,TONGDUN,2025-02-06 06:50:26,576,1,0,1
AP20250110000022,C00002936,BAIRONG,2025-01-10 09:19:45,634,0,4,1
AP20250223000139,C00002609,TONGDUN,2025-02-23 13:32:07,601,3,6,1
AP20250114000048,C00004432,PBOC,2025-01-14 18:12:17,579,2,4,1
AP20250131000110,C00008086,BAIRONG,2025-01-31 11:51:18,828,1,6,1
AP20250501000068,C00009517,TONGDUN,2025-05-01 20:43:25,537,3,8,1
AP20250414000067,C00001149,PBOC,2025-04-14 22:06:47,551,0,2,1
AP20250211000141,C00000525,TONGDUN,2025-02-11 21:01:47,666,3,0,1
AP20250603000076,C00009358,BAIRONG,2025-06-03 14:43:00,669,1,7,1
AP20250619000065,C00006458,TONGDUN,2025-06-19 21:54:26,687,0,1,1
AP20250209000120,C00009089,BAIRONG,2025-02-09 01:48:58,816,3,0,1
AP20250611000084,C00004474,TONGDUN,2025-06-12 13:46:44,712,3,2,1
AP20250611000085,C00007393,TONGDUN,2025-06-11 19:26:29,588,0,1,1
AP20250220000148,C00007524,PBOC,2025-02-20 12:38:09,561,2,3,1
AP20250418000081,C00005151,PBOC,2025-04-18 12:29:44,632,1,1,1
AP20250205000116,C00005641,PBOC,2025-02-05 09:46:11,518,0,2,1
AP20250215000142,C00007680,TONGDUN,2025-02-15 14:28:49,616,0,4,1
AP20250121000065,C00001430,TONGDUN,2025-01-21 12:25:42,578,2,0,1
AP20250118000059,C00005264,BAIRONG,2025-01-18 18:12:58,587,3,8,1
AP20250219000147,C00009392,BAIRONG,2025-02-19 13:50:10,666,2,7,1
AP20250404000062,C00009892,PBOC,2025-04-04 17:21:38,525,2,6,1
AP20250627000062,C00004986,TONGDUN,2025-06-27 09:59:31,567,1,7,1
AP20250226000132,C00005947,TONGDUN,2025-02-26 21:56:40,783,3,8,1
AP20250210000148,C00004317,BAIRONG,2025-02-10 13:25:17,690,1,7,1
AP20250125000083,C00009222,PBOC,2025-01-25 17:22:04,710,2,2,1
AP20250325000071,C00004987,BAIRONG,2025-03-25 16:05:50,720,0,4,1
AP20250125000084,C00002894,PBOC,2025-01-25 20:50:18,595,1,3,1
AP20250415000058,C00005656,PBOC,2025-04-15 22:12:59,618,1,0,1
AP20250404000063,C00007354,TONGDUN,2025-04-04 20:16:36,725,3,6,1
AP20250111000034,C00006356,TONGDUN,2025-01-11 22:09:08,743,2,0,1
AP20250625000065,C00003948,PBOC,2025-06-25 12:16:25,707,1,7,1
AP20250611000086,C00003651,PBOC,2025-06-11 12:39:05,601,1,3,1
AP20250305000117,C00007051,PBOC,2025-03-05 06:23:46,588,1,5,1
AP20250526000078,C00007714,TONGDUN,2025-05-26 21:00:05,691,3,7,1
AP20250216000119,C00001131,TONGDUN,2025-02-16 15:20:37,815,1,8,1
AP20250608000078,C00006952,PBOC,2025-06-09 10:10:35,674,1,5,1
AP20250220000149,C00003289,PBOC,2025-02-20 16:56:40,568,2,2,1
AP20250311000077,C00005029,BAIRONG,2025-03-11 21:26:53,731,3,1,1
AP20250619000066,C00005317,TONGDUN,2025-06-19 12:38:56,627,0,8,1
AP20250524000081,C00000356,TONGDUN,2025-05-24 12:19:12,613,1,7,1
AP20250202000129,C00007345,PBOC,2025-02-02 20:53:58,635,1,0,1
AP20250209000121,C00002813,TONGDUN,2025-02-09 22:43:25,702,3,6,1
AP20250308000100,C00002271,BAIRONG,2025-03-08 12:36:10,685,3,0,1
AP20250326000061,C00006012,BAIRONG,2025-03-26 22:58:51,531,1,0,1
AP20250524000082,C00007402,PBOC,2025-05-24 18:56:47,647,3,0,1
AP20250630000052,C00008104,PBOC,2025-07-01 00:05:37,706,3,4,1
AP20250206000111,C00001489,BAIRONG,2025-02-06 15:17:14,573,2,2,1
AP20250207000146,C00001260,BAIRONG,2025-02-07 22:58:33,682,3,5,1
AP20250619000067,C00000708,BAIRONG,2025-06-19 13:48:06,602,1,5,1
AP20250517000094,C00009853,PBOC,2025-05-17 17:47:36,635,3,4,1
AP20250507000103,C00007375,BAIRONG,2025-05-07 16:05:12,514,2,5,1
AP20250129000096,C00007119,BAIRONG,2025-01-29 08:36:37,591,2,2,1
AP20250519000103,C00001413,TONGDUN,2025-05-19 13:54:08,631,0,7,1
AP20250207000147,C00003039,TONGDUN,2025-02-07 09:23:14,616,2,6,1
AP20250517000095,C00005294,TONGDUN,2025-05-17 20:30:39,634,2,4,1
AP20250515000083,C00007907,PBOC,2025-05-15 06:31:38,675,3,8,1
AP20250614000077,C00002176,BAIRONG,2025-06-14 20:32:43,839,0,8,1
AP20250310000102,C00003718,BAIRONG,2025-03-10 21:33:56,671,1,8,1
AP20250117000062,C00009832,TONGDUN,2025-01-17 10:56:28,450,3,2,1
AP20250607000090,C00002274,PBOC,2025-06-07 22:58:40,758,2,0,1
AP20250119000067,C00003522,TONGDUN,2025-01-19 12:32:01,623,2,3,1
AP20250124000082,C00000237,PBOC,2025-01-24 13:37:17,768,3,8,1
AP20250322000069,C00002107,BAIRONG,2025-03-22 12:59:19,587,3,6,1
AP20250526000079,C00007032,BAIRONG,2025-05-26 13:18:06,627,3,0,1
AP20250220000150,C00004842,PBOC,2025-02-20 20:48:07,726,1,3,1
AP20250202000130,C00003311,PBOC,2025-02-02 12:54:22,522,1,3,1
AP20250111000035,C00000508,PBOC,2025-01-11 20:22:39,721,1,0,1
AP20250621000067,C00002251,TONGDUN,2025-06-23 03:00:02,709,2,3,1
AP20250408000076,C00005279,PBOC,2025-04-08 15:56:16,557,1,3,1
AP20250316000078,C00001585,TONGDUN,2025-03-16 20:43:44,682,2,0,1
AP20250620000081,C00003830,BAIRONG,2025-06-20 23:51:01,748,0,2,1
AP20250615000075,C00006168,TONGDUN,2025-06-15 09:13:30,646,2,3,1
AP20250416000069,C00004623,BAIRONG,2025-04-16 16:13:15,747,3,5,1
AP20250127000107,C00000919,BAIRONG,2025-01-27 21:14:12,696,2,6,1
AP20250628000053,C00007428,BAIRONG,2025-06-28 12:19:27,673,2,5,1
AP20250516000091,C00007095,TONGDUN,2025-05-16 12:31:59,602,1,8,1
AP20250627000063,C00003017,TONGDUN,2025-06-27 14:23:43,656,1,4,1
AP20250213000151,C00008412,TONGDUN,2025-02-13 11:36:57,752,3,3,1
AP20250515000084,C00006834,PBOC,2025-05-15 20:37:26,589,3,4,1
AP20250305000118,C00008392,BAIRONG,2025-03-05 22:12:26,709,2,3,1
AP20250306000108,C00002637,PBOC,2025-03-06 11:07:33,807,2,1,1
AP20250225000138,C00004870,BAIRONG,2025-02-25 12:44:18,665,3,1,1
AP20250405000060,C00008135,PBOC,2025-04-05 17:05:21,734,3,8,1
AP20250510000090,C00002988,BAIRONG,2025-05-10 13:22:43,594,1,1,1
AP20250227000126,C00009081,TONGDUN,2025-02-27 06:39:59,765,2,6,1
AP20250208000142,C00006425,TONGDUN,2025-02-08 18:55:44,558,3,2,1
AP20250130000105,C00008154,TONGDUN,2025-01-30 12:52:45,533,3,1,1
AP20250315000089,C00002032,TONGDUN,2025-03-15 12:17:18,589,1,6,1
AP20250626000054,C00009679,TONGDUN,2025-06-26 12:56:24,418,1,8,1
AP20250204000122,C00008293,TONGDUN,2025-02-04 12:42:18,670,3,4,1
AP20250125000085,C00000430,PBOC,2025-01-25 06:21:48,661,0,2,1
AP20250628000054,C00000097,TONGDUN,2025-06-28 21:31:18,692,3,4,1
AP20250214000119,C00006512,PBOC,2025-02-14 17:31:07,752,2,0,1
AP20250515000085,C00001404,PBOC,2025-05-15 21:06:31,806,3,4,1
AP20250615000076,C00000800,TONGDUN,2025-06-15 23:08:48,682,0,2,1
AP20250304000107,C00005296,BAIRONG,2025-03-04 13:07:28,449,3,1,1
AP20250303000105,C00007954,TONGDUN,2025-03-03 10:11:06,651,0,5,1
AP20250421000077,C00005187,BAIRONG,2025-04-21 20:29:24,506,0,6,1
AP20250515000086,C00003236,PBOC,2025-05-15 13:16:33,571,0,0,1
AP20250530000073,C00008552,BAIRONG,2025-05-30 11:21:36,525,3,4,1
AP20250215000143,C00006048,PBOC,2025-02-15 22:11:04,533,0,3,1
AP20250413000066,C00005101,TONGDUN,2025-04-13 20:13:50,571,2,4,1
AP20250318000079,C00000779,BAIRONG,2025-03-18 22:24:42,554,3,1,1
AP20250215000144,C00002826,BAIRONG,2025-02-15 18:37:59,802,1,6,1
AP20250509000080,C00000951,PBOC,2025-05-09 07:41:34,664,3,1,1
AP20250427000070,C00000932,TONGDUN,2025-04-27 22:05:01,716,0,7,1
AP20250627000064,C00008671,BAIRONG,2025-06-27 11:50:43,685,0,3,1
AP20250127000108,C00008009,BAIRONG,2025-01-27 17:30:06,662,2,3,1
AP20250208000143,C00002607,PBOC,2025-02-08 22:54:54,642,3,6,1
AP20250220000151,C00005403,TONGDUN,2025-02-20 12:47:51,714,3,7,1
AP20250214000120,C00003703,PBOC,2025-02-14 08:56:00,644,1,1,1
AP20250218000167,C00003424,TONGDUN,2025-02-18 22:10:00,791,0,2,1
AP20250126000072,C00007193,PBOC,2025-01-26 22:21:01,555,2,2,1
AP20250203000143,C00000173,TONGDUN,2025-02-03 11:25:21,600,1,1,1
AP20250407000074,C00008993,BAIRONG,2025-04-07 16:54:28,642,3,7,1
AP20250523000096,C00005467,TONGDUN,2025-05-23 20:48:40,555,0,5,1
AP20250223000140,C00004090,TONGDUN,2025-02-23 13:24:49,598,3,2,1
AP20250609000074,C00006697,PBOC,2025-06-09 19:56:10,613,2,2,1
AP20250116000062,C00006229,BAIRONG,2025-01-16 06:41:09,581,2,2,1
AP20250107000024,C00004361,PBOC,2025-01-07 19:48:49,742,3,3,1
AP20250321000076,C00007189,PBOC,2025-03-21 22:57:24,656,0,2,1
AP20250224000118,C00001972,BAIRONG,2025-02-24 14:15:41,622,2,7,1
AP20250610000060,C00008464,PBOC,2025-06-10 11:20:25,687,2,6,1
AP20250616000078,C00006861,PBOC,2025-06-16 22:03:28,646,2,0,1
AP20250216000120,C00006030,TONGDUN,2025-02-16 22:20:57,492,3,4,1
AP20250317000085,C00003229,BAIRONG,2025-03-17 22:43:44,571,2,2,1
AP20250321000077,C00000414,BAIRONG,2025-03-21 22:00:36,657,1,7,1
AP20250214000121,C00004353,PBOC,2025-02-14 09:45:05,680,2,5,1
AP20250519000104,C00009141,TONGDUN,2025-05-19 14:42:38,767,3,1,1
AP20250429000071,C00008955,BAIRONG,2025-04-29 12:39:35,795,3,7,1
AP20250204000123,C00002477,TONGDUN,2025-02-04 16:51:51,748,1,6,1
AP20250202000131,C00001888,PBOC,2025-02-02 22:49:22,658,1,4,1
AP20250312000114,C00003821,TONGDUN,2025-03-12 17:10:15,672,1,6,1
AP20250509000081,C00006485,TONGDUN,2025-05-09 20:11:55,609,2,7,1
AP20250312000115,C00003277,BAIRONG,2025-03-12 13:04:27,815,1,2,1
AP20250120000070,C00001155,PBOC,2025-01-20 11:12:50,708,0,0,1
AP20250227000127,C00008523,BAIRONG,2025-02-27 13:38:35,754,0,8,1
AP20250215000145,C00000374,BAIRONG,2025-02-15 13:22:09,626,3,1,1
AP20250604000063,C00003065,TONGDUN,2025-06-04 20:06:22,669,0,0,1
AP20250523000097,C00001739,PBOC,2025-05-23 13:56:49,682,3,6,1
AP20250114000049,C00001457,BAIRONG,2025-01-14 21:54:09,444,2,0,1
AP20250116000063,C00001777,BAIRONG,2025-01-16 07:58:25,648,1,6,1
AP20250620000082,C00004725,BAIRONG,2025-06-20 21:31:06,689,3,8,1
AP20250207000148,C00004555,BAIRONG,2025-02-07 20:55:36,784,3,8,1
AP20250215000146,C00004866,PBOC,2025-02-15 22:17:24,674,2,3,1
AP20250604000064,C00006843,TONGDUN,2025-06-04 18:02:29,576,3,6,1
AP20250327000063,C00006819,PBOC,2025-03-27 19:56:39,733,3,6,1
AP20250223000141,C00002406,BAIRONG,2025-02-23 02:50:57,567,3,7,1
AP20250318000080,C00001138,TONGDUN,2025-03-18 13:13:59,625,2,4,1
AP20250609000075,C00007431,TONGDUN,2025-06-09 06:43:16,652,0,0,1
AP20250607000091,C00003753,TONGDUN,2025-06-07 14:30:37,613,3,7,1
AP20250508000086,C00005147,BAIRONG,2025-05-08 20:25:42,517,1,1,1
AP20250331000071,C00000948,TONGDUN,2025-03-31 12:50:13,697,1,0,1
AP20250216000121,C00005382,BAIRONG,2025-02-16 15:34:38,608,2,2,1
AP20250623000055,C00002242,BAIRONG,2025-06-23 15:11:21,623,3,0,1
AP20250526000080,C00007651,BAIRONG,2025-05-26 12:33:33,536,3,7,1
AP20250404000064,C00006908,BAIRONG,2025-04-04 15:33:37,656,3,6,1
AP20250411000075,C00000714,PBOC,2025-04-11 21:01:51,564,2,8,1
AP20250202000132,C00004671,BAIRONG,2025-02-02 20:46:36,678,0,0,1
AP20250509000082,C00007574,PBOC,2025-05-09 22:29:56,693,3,2,1
AP20250412000070,C00005680,BAIRONG,2025-04-12 12:09:53,698,1,2,1
AP20250227000128,C00000297,BAIRONG,2025-02-27 15:30:49,595,0,8,1
AP20250221000155,C00004729,PBOC,2025-02-21 22:48:16,615,3,1,1
AP20250213000152,C00004870,TONGDUN,2025-02-13 19:04:17,695,0,5,1
AP20250524000083,C00002649,BAIRONG,2025-05-24 15:14:06,581,1,4,1
AP20250604000065,C00008685,TONGDUN,2025-06-04 15:17:46,632,2,3,1
AP20250221000156,C00007339,BAIRONG,2025-02-21 14:24:51,658,0,3,1
AP20250624000062,C00005091,BAIRONG,2025-06-24 01:35:15,693,2,2,1
AP20250202000133,C00002970,PBOC,2025-02-02 07:21:48,629,0,6,1
AP20250429000072,C00003554,TONGDUN,2025-04-29 20:41:03,629,2,0,1
AP20250127000109,C00003130,PBOC,2025-01-27 22:00:16,610,0,4,1
AP20250212000154,C00000123,TONGDUN,2025-02-12 12:12:20,673,2,0,1
AP20250515000087,C00007514,PBOC,2025-05-15 22:44:29,642,2,5,1
AP20250509000083,C00002274,PBOC,2025-05-09 13:54:04,749,3,6,1
AP20250331000072,C00008351,BAIRONG,2025-03-31 15:28:34,605,2,3,1
AP20250519000105,C00002272,PBOC,2025-05-19 12:13:24,746,2,5,1
AP20250507000104,C00002090,TONGDUN,2025-05-07 20:16:00,732,1,2,1
AP20250220000152,C00001568,TONGDUN,2025-02-20 06:58:01,645,0,6,1
AP20250402000070,C00009942,PBOC,2025-04-02 13:04:59,678,1,8,1
AP20250213000153,C00002930,BAIRONG,2025-02-13 12:08:31,541,0,8,1
