application_id,customer_id,product_code,apply_amount,apply_term,channel_code,campaign_id,apply_purpose,status,reject_code,apply_time,decision_time,is_test_data
AP20250520000107,C00004395,PLATFORM_LOAN,1000.00,12,KUAISHOU_AD,\N,旅游,APPROVED,\N,2025-05-20 22:40:56,2025-05-20 22:48:03,1
AP20250215000137,C00005575,SELF_LOAN,80000.00,36,REFERRAL,\N,旅游,REJECTED,R006,2025-02-15 19:37:55,2025-02-15 19:48:39,1
AP20250305000114,C00000292,SELF_LOAN,8000.00,3,PARTNER_BANK1,CAMP0034,旅游,REJECTED,R006,2025-03-05 20:37:45,2025-03-05 20:43:43,1
AP20250523000093,C00001671,SELF_LOAN,10000.00,36,APP_ORG,\N,购车,APPROVED,\N,2025-05-23 13:52:24,2025-05-23 14:04:32,1
AP20250425000088,C00004828,GUARANTEE_LOAN,15000.00,12,TENCENT_AD,CAMP0002,医疗,REJECTED,R004,2025-04-25 10:59:45,2025-04-25 11:09:36,1
AP20250609000068,C00002877,PLATFORM_LOAN,5000.00,24,PARTNER_BANK1,\N,购车,APPROVED,\N,2025-06-09 22:13:12,2025-06-09 22:25:40,1
AP20250331000068,C00009324,JOINT_LOAN,15000.00,24,BYTEDANCE_AD,CAMP0034,教育,REJECTED,R006,2025-03-31 20:27:34,2025-03-31 20:38:56,1
AP20250306000105,C00005554,SELF_LOAN,2000.00,6,REFERRAL,\N,购车,REJECTED,R006,2025-03-06 11:54:35,2025-03-06 12:01:52,1
AP20250208000140,C00007939,JOINT_LOAN,2000.00,36,BYTEDANCE_AD,\N,旅游,APPROVED,\N,2025-02-08 20:57:50,2025-02-08 21:08:21,1
AP20250610000058,C00006023,GUARANTEE_LOAN,5000.00,12,BYTEDANCE_AD,\N,教育,APPROVED,\N,2025-06-10 13:10:31,2025-06-10 13:17:44,1
AP20250228000129,C00003213,SELF_LOAN,5000.00,12,KUAISHOU_AD,\N,旅游,APPROVED,\N,2025-02-28 12:11:02,2025-02-28 12:20:38,1
AP20250128000090,C00009408,PLATFORM_LOAN,1000.00,6,PARTNER_BANK1,CAMP0035,旅游,REJECTED,R006,2025-01-28 13:47:43,2025-01-28 13:57:37,1
AP20250517000092,C00006884,SELF_LOAN,100000.00,24,PARTNER_BANK1,\N,购车,APPROVED,\N,2025-05-17 09:15:26,2025-05-17 09:20:45,1
AP20250210000138,C00003411,SELF_LOAN,30000.00,18,BYTEDANCE_AD,\N,医疗,REJECTED,R006,2025-02-10 22:27:47,2025-02-10 22:40:25,1
AP20250223000134,C00007507,GUARANTEE_LOAN,10000.00,18,WECHAT_MP,CAMP0027,教育,APPROVED,\N,2025-02-23 20:33:16,2025-02-23 20:37:58,1
AP20250422000077,C00003837,JOINT_LOAN,80000.00,6,BAIDU_SEM,CAMP0012,购车,REJECTED,R006,2025-04-22 20:30:29,2025-04-22 20:36:42,1
AP20250609000069,C00006429,JOINT_LOAN,50000.00,18,BYTEDANCE_AD,\N,购车,REJECTED,R008,2025-06-09 22:11:26,2025-06-09 22:25:50,1
AP20250615000069,C00000454,JOINT_LOAN,15000.00,18,H5_PROMO,\N,旅游,REJECTED,R006,2025-06-15 13:56:03,2025-06-15 14:08:42,1
AP20250512000084,C00000386,GUARANTEE_LOAN,30000.00,24,BYTEDANCE_AD,CAMP0014,购车,REJECTED,R004,2025-05-12 12:52:27,2025-05-12 13:07:23,1
AP20250213000144,C00005799,PLATFORM_LOAN,100000.00,6,KUAISHOU_AD,\N,购车,REJECTED,R006,2025-02-13 22:03:50,2025-02-13 22:16:37,1
AP20250120000069,C00004141,SELF_LOAN,2000.00,6,BAIDU_SEM,\N,医疗,REJECTED,R009,2025-01-20 22:34:20,2025-01-20 22:37:59,1
AP20250525000085,C00002972,JOINT_LOAN,10000.00,24,TENCENT_AD,\N,教育,APPROVED,\N,2025-05-25 13:01:21,2025-05-25 13:11:07,1
AP20250126000068,C00003093,SELF_LOAN,30000.00,36,TENCENT_AD,CAMP0013,装修,REJECTED,R006,2025-01-26 12:00:17,2025-01-26 12:12:13,1
AP20250309000101,C00000486,PLATFORM_LOAN,1000.00,3,KUAISHOU_AD,CAMP0003,购车,REJECTED,R006,2025-03-09 12:26:48,2025-03-09 12:37:12,1
AP20250307000093,C00003155,JOINT_LOAN,2000.00,24,PARTNER_BANK1,CAMP0012,教育,APPROVED,\N,2025-03-07 20:04:48,2025-03-07 20:14:27,1
AP20250131000107,C00002160,JOINT_LOAN,50000.00,24,WECHAT_MP,CAMP0023,婚庆,REJECTED,R006,2025-01-31 13:14:16,2025-01-31 13:22:20,1
AP20250605000062,C00009110,PLATFORM_LOAN,15000.00,3,BYTEDANCE_AD,\N,其他,APPROVED,\N,2025-06-05 12:49:51,2025-06-05 13:04:59,1
AP20250625000062,C00003928,PLATFORM_LOAN,8000.00,24,TENCENT_AD,\N,装修,APPROVED,\N,2025-06-25 20:26:43,2025-06-25 20:34:07,1
AP20250310000097,C00008958,JOINT_LOAN,15000.00,3,BAIDU_SEM,CAMP0027,其他,APPROVED,\N,2025-03-10 01:52:47,2025-03-10 01:59:46,1
AP20250131000108,C00001084,JOINT_LOAN,8000.00,12,BYTEDANCE_AD,\N,婚庆,REJECTED,R006,2025-01-31 14:01:01,2025-01-31 14:06:44,1
AP20250130000099,C00001776,GUARANTEE_LOAN,100000.00,18,BAIDU_SEM,CAMP0015,购车,APPROVED,\N,2025-01-30 14:19:07,2025-01-30 14:32:26,1
AP20250202000127,C00008102,JOINT_LOAN,1000.00,6,REFERRAL,CAMP0014,装修,REJECTED,R006,2025-02-02 09:03:04,2025-02-02 09:15:49,1
AP20250427000068,C00003972,SELF_LOAN,30000.00,36,BAIDU_SEM,CAMP0038,购车,APPROVED,\N,2025-04-27 20:38:22,2025-04-27 20:41:30,1
AP20250603000074,C00006963,SELF_LOAN,8000.00,36,H5_PROMO,\N,旅游,REJECTED,R006,2025-06-03 07:26:56,2025-06-03 07:36:19,1
AP20250318000077,C00000862,SELF_LOAN,30000.00,24,BYTEDANCE_AD,CAMP0031,旅游,REJECTED,R009,2025-03-18 16:50:17,2025-03-18 16:59:59,1
AP20250227000124,C00002238,JOINT_LOAN,2000.00,36,BYTEDANCE_AD,\N,装修,REJECTED,R006,2025-02-27 15:18:31,2025-02-27 15:23:58,1
AP20250210000139,C00001842,PLATFORM_LOAN,30000.00,6,PARTNER_MALL,\N,其他,APPROVED,\N,2025-02-10 19:02:56,2025-02-10 19:11:40,1
AP20250126000069,C00006431,SELF_LOAN,20000.00,36,TENCENT_AD,\N,装修,REJECTED,R008,2025-01-26 01:58:43,2025-01-26 02:08:53,1
AP20250223000135,C00004820,PLATFORM_LOAN,100000.00,6,BAIDU_SEM,CAMP0035,婚庆,REJECTED,R007,2025-02-23 22:07:58,2025-02-23 22:20:29,1
AP20250207000137,C00001940,SELF_LOAN,15000.00,12,BAIDU_SEM,\N,医疗,REJECTED,R009,2025-02-07 16:15:07,2025-02-07 16:26:08,1
AP20250207000138,C00001116,JOINT_LOAN,80000.00,6,REFERRAL,\N,装修,APPROVED,\N,2025-02-07 10:36:07,2025-02-07 10:51:42,1
AP20250306000106,C00009682,JOINT_LOAN,10000.00,3,PARTNER_MALL,\N,购车,REJECTED,R006,2025-03-06 20:29:41,2025-03-06 20:42:00,1
AP20250428000065,C00008698,SELF_LOAN,1000.00,18,BAIDU_SEM,\N,教育,APPROVED,\N,2025-04-28 11:37:22,2025-04-28 11:44:12,1
AP20250309000102,C00009173,SELF_LOAN,2000.00,6,PARTNER_MALL,\N,旅游,APPROVED,\N,2025-03-09 08:51:23,2025-03-09 08:58:13,1
AP20250616000074,C00001150,SELF_LOAN,10000.00,36,BAIDU_SEM,\N,消费,APPROVED,\N,2025-06-16 20:41:23,2025-06-16 20:49:02,1
AP20250204000120,C00001935,JOINT_LOAN,15000.00,24,BAIDU_SEM,CAMP0020,其他,APPROVED,\N,2025-02-04 14:39:47,2025-02-04 14:48:02,1
AP20250222000126,C00006318,PLATFORM_LOAN,2000.00,12,APP_ORG,CAMP0012,教育,REJECTED,R006,2025-02-22 21:05:27,2025-02-22 21:18:16,1
AP20250127000103,C00008098,SELF_LOAN,30000.00,6,WECHAT_MP,\N,医疗,APPROVED,\N,2025-01-27 08:48:41,2025-01-27 09:02:05,1
AP20250313000093,C00008177,JOINT_LOAN,20000.00,18,BYTEDANCE_AD,CAMP0037,消费,REJECTED,R006,2025-03-13 22:30:52,2025-03-13 22:43:52,1
AP20250406000069,C00000513,JOINT_LOAN,5000.00,24,KUAISHOU_AD,CAMP0012,旅游,APPROVED,\N,2025-04-06 22:42:58,2025-04-06 22:52:35,1
AP20250525000086,C00002060,JOINT_LOAN,80000.00,6,APP_ORG,\N,医疗,REJECTED,R006,2025-05-25 12:19:12,2025-05-25 12:33:18,1
AP20250518000073,C00005562,JOINT_LOAN,15000.00,18,BYTEDANCE_AD,CAMP0014,旅游,REJECTED,R008,2025-05-18 13:24:10,2025-05-18 13:38:13,1
AP20250207000139,C00002150,SELF_LOAN,20000.00,6,BYTEDANCE_AD,CAMP0012,购车,APPROVED,\N,2025-02-07 12:02:55,2025-02-07 12:13:13,1
AP20250127000104,C00005853,PLATFORM_LOAN,1000.00,3,BAIDU_SEM,\N,教育,REJECTED,R006,2025-01-27 12:37:56,2025-01-27 12:44:20,1
AP20250312000113,C00001052,SELF_LOAN,10000.00,24,BYTEDANCE_AD,\N,婚庆,APPROVED,\N,2025-03-12 22:34:16,2025-03-12 22:40:25,1
AP20250210000140,C00009044,PLATFORM_LOAN,8000.00,36,KUAISHOU_AD,\N,消费,REJECTED,R008,2025-02-12 05:14:24,2025-02-12 05:24:47,1
AP20250130000100,C00006689,SELF_LOAN,10000.00,36,KUAISHOU_AD,CAMP0010,消费,APPROVED,\N,2025-01-30 12:06:52,2025-01-30 12:14:07,1
AP20250223000136,C00002801,SELF_LOAN,20000.00,24,BYTEDANCE_AD,CAMP0016,装修,REJECTED,R006,2025-02-23 17:11:06,2025-02-23 17:16:03,1
AP20250218000160,C00006052,PLATFORM_LOAN,30000.00,36,BYTEDANCE_AD,\N,购车,APPROVED,\N,2025-02-18 22:45:42,2025-02-18 22:51:43,1
AP20250506000084,C00009080,PLATFORM_LOAN,80000.00,18,BAIDU_SEM,\N,婚庆,APPROVED,\N,2025-05-06 13:22:42,2025-05-06 13:33:40,1
AP20250226000128,C00000811,JOINT_LOAN,5000.00,3,BYTEDANCE_AD,\N,教育,REJECTED,R006,2025-02-26 12:52:03,2025-02-26 13:03:39,1
AP20250303000103,C00007194,PLATFORM_LOAN,10000.00,36,TENCENT_AD,CAMP0001,教育,REJECTED,R008,2025-03-03 15:58:03,2025-03-03 16:09:56,1
AP20250401000067,C00009457,PLATFORM_LOAN,8000.00,12,KUAISHOU_AD,CAMP0011,其他,APPROVED,\N,2025-04-01 13:59:53,2025-04-01 14:11:33,1
AP20250330000052,C00004823,SELF_LOAN,2000.00,6,BYTEDANCE_AD,CAMP0012,消费,APPROVED,\N,2025-03-30 18:06:46,2025-03-30 18:12:18,1
AP20250218000161,C00004881,PLATFORM_LOAN,30000.00,36,BYTEDANCE_AD,\N,旅游,REJECTED,R006,2025-02-18 02:53:21,2025-02-18 03:01:13,1
AP20250529000066,C00006889,GUARANTEE_LOAN,100000.00,24,BYTEDANCE_AD,\N,购车,APPROVED,\N,2025-05-29 12:32:19,2025-05-29 12:44:03,1
AP20250607000087,C00000457,SELF_LOAN,100000.00,6,APP_ORG,\N,其他,REJECTED,R008,2025-06-07 20:12:12,2025-06-07 20:22:49,1
AP20250404000059,C00004724,SELF_LOAN,15000.00,18,APP_ORG,CAMP0038,消费,REJECTED,R006,2025-04-04 11:44:49,2025-04-04 11:48:22,1
AP20250220000143,C00007876,PLATFORM_LOAN,10000.00,36,KUAISHOU_AD,\N,其他,APPROVED,\N,2025-02-20 18:11:42,2025-02-20 18:24:49,1
AP20250121000063,C00000778,SELF_LOAN,8000.00,12,BAIDU_SEM,CAMP0031,消费,REJECTED,R006,2025-01-21 21:39:45,2025-01-21 21:51:36,1
AP20250414000065,C00009026,SELF_LOAN,20000.00,18,APP_ORG,CAMP0018,医疗,APPROVED,\N,2025-04-14 10:08:57,2025-04-14 10:20:49,1
AP20250311000076,C00000466,PLATFORM_LOAN,80000.00,18,TENCENT_AD,CAMP0022,婚庆,REJECTED,R008,2025-03-11 21:48:02,2025-03-11 21:53:32,1
AP20250218000162,C00009586,SELF_LOAN,2000.00,24,APP_ORG,CAMP0022,购车,REJECTED,R009,2025-02-18 07:52:56,2025-02-18 08:03:20,1
AP20250213000145,C00008851,SELF_LOAN,2000.00,6,TENCENT_AD,CAMP0039,消费,APPROVED,\N,2025-02-13 22:12:21,2025-02-13 22:24:25,1
AP20250314000092,C00007697,SELF_LOAN,8000.00,36,BYTEDANCE_AD,\N,消费,REJECTED,R006,2025-03-14 22:10:14,2025-03-14 22:20:05,1
AP20250125000080,C00009791,PLATFORM_LOAN,20000.00,18,WECHAT_MP,CAMP0035,婚庆,REJECTED,R004,2025-01-25 21:39:23,2025-01-25 21:54:06,1
AP20250504000087,C00005704,SELF_LOAN,8000.00,3,TENCENT_AD,\N,医疗,APPROVED,\N,2025-05-04 12:24:32,2025-05-04 12:28:50,1
AP20250614000074,C00006610,JOINT_LOAN,5000.00,18,PARTNER_BANK1,\N,婚庆,APPROVED,\N,2025-06-14 14:05:58,2025-06-14 14:15:16,1
AP20250410000060,C00007318,SELF_LOAN,15000.00,18,APP_ORG,\N,装修,APPROVED,\N,2025-04-10 20:57:04,2025-04-10 21:10:25,1
AP20250521000082,C00009160,PLATFORM_LOAN,80000.00,18,APP_ORG,\N,旅游,REJECTED,R004,2025-05-21 18:40:20,2025-05-21 18:44:42,1
AP20250605000063,C00002722,SELF_LOAN,5000.00,18,H5_PROMO,\N,医疗,APPROVED,\N,2025-06-05 12:59:27,2025-06-05 13:04:26,1
AP20250607000088,C00004495,GUARANTEE_LOAN,30000.00,3,APP_ORG,\N,医疗,APPROVED,\N,2025-06-07 20:22:26,2025-06-07 20:29:38,1
AP20250211000137,C00002150,SELF_LOAN,5000.00,12,BYTEDANCE_AD,\N,教育,APPROVED,\N,2025-02-11 13:15:01,2025-02-11 13:26:45,1
AP20250530000072,C00004231,PLATFORM_LOAN,15000.00,6,PARTNER_MALL,\N,消费,REJECTED,R006,2025-05-30 21:34:42,2025-05-30 21:45:18,1
AP20250119000065,C00008504,SELF_LOAN,100000.00,6,WECHAT_MP,\N,购车,APPROVED,\N,2025-01-19 13:47:04,2025-01-19 13:56:52,1
AP20250211000138,C00005059,PLATFORM_LOAN,30000.00,36,BAIDU_SEM,CAMP0017,婚庆,REJECTED,R009,2025-02-11 21:43:29,2025-02-11 21:52:26,1
AP20250606000081,C00008965,SELF_LOAN,2000.00,24,BYTEDANCE_AD,\N,装修,REJECTED,R006,2025-06-06 00:11:04,2025-06-06 00:17:53,1
AP20250221000154,C00002332,PLATFORM_LOAN,80000.00,6,BYTEDANCE_AD,CAMP0032,旅游,APPROVED,\N,2025-02-21 13:22:49,2025-02-21 13:36:37,1
AP20250614000075,C00007633,SELF_LOAN,10000.00,3,TENCENT_AD,\N,其他,APPROVED,\N,2025-06-14 20:53:09,2025-06-14 21:00:26,1
AP20250609000070,C00000624,JOINT_LOAN,30000.00,24,BAIDU_SEM,\N,购车,REJECTED,R008,2025-06-09 07:44:06,2025-06-09 07:58:57,1
AP20250226000129,C00004362,SELF_LOAN,5000.00,6,BYTEDANCE_AD,\N,婚庆,REJECTED,R004,2025-02-26 12:00:05,2025-02-26 12:07:56,1
AP20250130000101,C00002372,JOINT_LOAN,15000.00,6,APP_ORG,\N,婚庆,REJECTED,R009,2025-01-30 20:08:59,2025-01-30 20:21:00,1
AP20250224000117,C00008688,SELF_LOAN,1000.00,18,BYTEDANCE_AD,CAMP0036,其他,REJECTED,R009,2025-02-24 11:32:01,2025-02-24 11:33:54,1
AP20250520000108,C00006256,PLATFORM_LOAN,20000.00,6,KUAISHOU_AD,\N,装修,APPROVED,\N,2025-05-20 22:20:22,2025-05-20 22:28:07,1
AP20250203000141,C00002148,JOINT_LOAN,80000.00,12,TENCENT_AD,CAMP0016,旅游,REJECTED,R004,2025-02-03 18:02:19,2025-02-03 18:14:48,1
AP20250618000075,C00009145,GUARANTEE_LOAN,20000.00,18,BYTEDANCE_AD,\N,教育,APPROVED,\N,2025-06-18 00:12:03,2025-06-18 00:22:57,1
AP20250220000144,C00007850,GUARANTEE_LOAN,10000.00,36,H5_PROMO,CAMP0024,婚庆,REJECTED,R004,2025-02-20 00:01:44,2025-02-20 00:12:39,1
AP20250128000091,C00009705,SELF_LOAN,1000.00,3,BYTEDANCE_AD,CAMP0005,消费,REJECTED,R004,2025-01-28 13:43:42,2025-01-28 13:51:50,1
AP20250309000103,C00005547,PLATFORM_LOAN,1000.00,24,TENCENT_AD,CAMP0025,消费,APPROVED,\N,2025-03-09 09:56:34,2025-03-09 10:00:17,1
AP20250502000080,C00007645,SELF_LOAN,1000.00,12,H5_PROMO,\N,购车,APPROVED,\N,2025-05-02 13:22:29,2025-05-02 13:28:36,1
AP20250427000069,C00004183,PLATFORM_LOAN,50000.00,36,BYTEDANCE_AD,\N,装修,REJECTED,R006,2025-04-27 22:20:10,2025-04-27 22:33:55,1
AP20250531000078,C00002918,PLATFORM_LOAN,5000.00,6,WECHAT_MP,\N,消费,APPROVED,\N,2025-05-31 13:00:38,2025-05-31 13:10:40,1
AP20250425000089,C00008488,PLATFORM_LOAN,8000.00,24,KUAISHOU_AD,CAMP0033,购车,APPROVED,\N,2025-04-25 01:36:32,2025-04-25 01:44:38,1
AP20250623000053,C00008506,SELF_LOAN,2000.00,24,TENCENT_AD,\N,装修,REJECTED,R009,2025-06-23 21:49:15,2025-06-23 21:54:16,1
AP20250615000070,C00007963,SELF_LOAN,50000.00,6,KUAISHOU_AD,\N,装修,APPROVED,\N,2025-06-15 12:57:05,2025-06-15 13:11:35,1
AP20250605000064,C00000219,SELF_LOAN,100000.00,12,KUAISHOU_AD,\N,婚庆,REJECTED,R004,2025-06-05 13:21:33,2025-06-05 13:34:27,1
AP20250518000074,C00007386,PLATFORM_LOAN,8000.00,24,TENCENT_AD,\N,装修,REJECTED,R006,2025-05-18 13:13:33,2025-05-18 13:28:29,1
AP20250228000130,C00002568,SELF_LOAN,2000.00,18,TENCENT_AD,CAMP0017,婚庆,APPROVED,\N,2025-02-28 13:59:32,2025-02-28 14:08:12,1
AP20250213000146,C00004132,SELF_LOAN,80000.00,12,BYTEDANCE_AD,\N,装修,REJECTED,R009,2025-02-13 21:22:39,2025-02-13 21:31:12,1
AP20250314000093,C00000298,SELF_LOAN,15000.00,24,REFERRAL,CAMP0040,教育,REJECTED,R009,2025-03-14 16:22:53,2025-03-14 16:30:13,1
AP20250313000094,C00005349,PLATFORM_LOAN,80000.00,24,APP_ORG,CAMP0022,其他,APPROVED,\N,2025-03-13 12:35:37,2025-03-13 12:43:13,1
AP20250219000145,C00006679,PLATFORM_LOAN,2000.00,18,REFERRAL,CAMP0036,教育,APPROVED,\N,2025-02-19 20:00:57,2025-02-19 20:11:11,1
AP20250619000062,C00000210,SELF_LOAN,100000.00,36,APP_ORG,\N,消费,APPROVED,\N,2025-06-21 20:37:34,2025-06-21 20:40:03,1
AP20250506000085,C00008132,JOINT_LOAN,1000.00,12,KUAISHOU_AD,\N,装修,REJECTED,R009,2025-05-06 13:11:22,2025-05-06 13:24:41,1
AP20250116000057,C00008382,SELF_LOAN,5000.00,12,BAIDU_SEM,\N,装修,APPROVED,\N,2025-01-16 12:44:40,2025-01-16 12:55:38,1
AP20250428000066,C00006693,PLATFORM_LOAN,2000.00,18,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-04-28 02:06:32,2025-04-28 02:17:38,1
AP20250129000094,C00008263,SELF_LOAN,1000.00,18,BAIDU_SEM,\N,教育,APPROVED,\N,2025-01-29 13:46:06,2025-01-29 13:51:00,1
AP20250123000078,C00009354,SELF_LOAN,1000.00,12,APP_ORG,\N,消费,REJECTED,R008,2025-01-23 13:23:11,2025-01-23 13:32:35,1
AP20250222000127,C00000372,JOINT_LOAN,80000.00,3,BYTEDANCE_AD,CAMP0032,旅游,APPROVED,\N,2025-02-22 11:47:52,2025-02-22 11:52:26,1
AP20250210000141,C00002574,JOINT_LOAN,30000.00,18,TENCENT_AD,\N,旅游,APPROVED,\N,2025-02-10 09:29:20,2025-02-10 09:44:13,1
AP20250506000086,C00000201,PLATFORM_LOAN,50000.00,3,PARTNER_MALL,\N,婚庆,APPROVED,\N,2025-05-06 16:30:48,2025-05-06 16:36:27,1
AP20250219000146,C00003055,GUARANTEE_LOAN,5000.00,12,BAIDU_SEM,\N,其他,APPROVED,\N,2025-02-19 23:43:56,2025-02-19 23:55:11,1
AP20250617000056,C00002154,JOINT_LOAN,10000.00,3,BYTEDANCE_AD,\N,教育,APPROVED,\N,2025-06-17 20:14:48,2025-06-17 20:19:23,1
AP20250111000031,C00003710,SELF_LOAN,10000.00,24,WECHAT_MP,CAMP0027,医疗,REJECTED,R008,2025-01-11 08:38:10,2025-01-11 08:44:51,1
AP20250216000117,C00001439,SELF_LOAN,30000.00,6,BAIDU_SEM,\N,医疗,REJECTED,R009,2025-02-16 22:05:22,2025-02-16 22:15:59,1
AP20250331000069,C00007628,JOINT_LOAN,2000.00,24,BYTEDANCE_AD,\N,旅游,REJECTED,R008,2025-03-31 20:45:32,2025-03-31 20:58:39,1
AP20250522000079,C00004318,SELF_LOAN,8000.00,36,KUAISHOU_AD,\N,装修,APPROVED,\N,2025-05-22 10:32:01,2025-05-22 10:39:45,1
AP20250304000105,C00007354,SELF_LOAN,1000.00,24,BYTEDANCE_AD,CAMP0015,婚庆,APPROVED,\N,2025-03-04 20:37:26,2025-03-04 20:46:30,1
AP20250614000076,C00009109,GUARANTEE_LOAN,50000.00,12,TENCENT_AD,\N,婚庆,REJECTED,R006,2025-06-14 20:33:28,2025-06-14 20:41:31,1
AP20250330000053,C00002790,SELF_LOAN,30000.00,24,H5_PROMO,\N,婚庆,APPROVED,\N,2025-03-30 01:05:11,2025-03-30 01:12:50,1
AP20250214000114,C00005020,GUARANTEE_LOAN,100000.00,36,APP_ORG,CAMP0035,教育,REJECTED,R008,2025-02-14 19:11:08,2025-02-14 19:16:49,1
AP20250507000101,C00000579,SELF_LOAN,20000.00,6,PARTNER_MALL,CAMP0003,医疗,APPROVED,\N,2025-05-07 11:37:01,2025-05-07 11:49:59,1
AP20250228000131,C00003300,SELF_LOAN,15000.00,12,BAIDU_SEM,CAMP0039,旅游,APPROVED,\N,2025-02-28 13:00:48,2025-02-28 13:12:15,1
AP20250204000121,C00005727,SELF_LOAN,15000.00,18,WECHAT_MP,\N,装修,REJECTED,R006,2025-02-04 22:43:00,2025-02-04 22:49:48,1
AP20250401000068,C00002426,PLATFORM_LOAN,100000.00,36,BYTEDANCE_AD,\N,医疗,APPROVED,\N,2025-04-01 20:13:49,2025-04-01 20:23:02,1
AP20250207000140,C00006604,SELF_LOAN,10000.00,6,BAIDU_SEM,CAMP0024,其他,REJECTED,R006,2025-02-07 09:06:00,2025-02-07 09:09:22,1
AP20250116000058,C00003504,PLATFORM_LOAN,15000.00,6,REFERRAL,CAMP0020,其他,REJECTED,R006,2025-01-16 14:06:38,2025-01-16 14:16:11,1
AP20250215000138,C00002478,SELF_LOAN,15000.00,12,BAIDU_SEM,CAMP0036,医疗,REJECTED,R004,2025-02-15 13:47:42,2025-02-15 13:57:57,1
AP20250512000085,C00001696,GUARANTEE_LOAN,2000.00,12,BYTEDANCE_AD,CAMP0014,旅游,REJECTED,R006,2025-05-12 20:21:37,2025-05-12 20:36:53,1
AP20250206000107,C00000922,PLATFORM_LOAN,30000.00,3,BYTEDANCE_AD,CAMP0018,消费,APPROVED,\N,2025-02-06 14:15:35,2025-02-06 14:23:49,1
AP20250324000068,C00003488,JOINT_LOAN,15000.00,24,WECHAT_MP,CAMP0028,医疗,APPROVED,\N,2025-03-24 20:40:55,2025-03-24 20:48:52,1
AP20250213000147,C00006461,SELF_LOAN,50000.00,36,H5_PROMO,CAMP0037,购车,REJECTED,R006,2025-02-13 01:55:37,2025-02-13 02:04:53,1
AP20250317000083,C00002595,JOINT_LOAN,2000.00,36,APP_ORG,CAMP0036,装修,REJECTED,R006,2025-03-17 20:57:32,2025-03-17 21:06:08,1
AP20250218000163,C00006681,SELF_LOAN,8000.00,6,BYTEDANCE_AD,CAMP0031,教育,REJECTED,R009,2025-02-18 13:09:45,2025-02-18 13:21:17,1
AP20250407000072,C00006232,JOINT_LOAN,1000.00,12,BAIDU_SEM,\N,教育,REJECTED,R006,2025-04-07 22:35:31,2025-04-07 22:45:26,1
AP20250624000059,C00000793,PLATFORM_LOAN,8000.00,12,TENCENT_AD,\N,医疗,APPROVED,\N,2025-06-24 16:02:33,2025-06-24 16:08:53,1
AP20250414000066,C00000533,JOINT_LOAN,10000.00,3,BAIDU_SEM,CAMP0024,购车,APPROVED,\N,2025-04-14 10:28:02,2025-04-14 10:41:50,1
AP20250210000142,C00004543,PLATFORM_LOAN,50000.00,36,APP_ORG,CAMP0017,旅游,APPROVED,\N,2025-02-10 23:03:58,2025-02-10 23:08:30,1
AP20250308000097,C00006159,PLATFORM_LOAN,100000.00,18,BAIDU_SEM,CAMP0027,其他,APPROVED,\N,2025-03-08 15:07:53,2025-03-08 15:16:38,1
AP20250226000130,C00009602,JOINT_LOAN,20000.00,24,APP_ORG,CAMP0032,购车,REJECTED,R006,2025-02-26 14:59:08,2025-02-26 15:07:52,1
AP20250315000087,C00000361,PLATFORM_LOAN,30000.00,12,APP_ORG,\N,装修,APPROVED,\N,2025-03-15 09:50:41,2025-03-15 09:59:00,1
AP20250523000094,C00002837,PLATFORM_LOAN,8000.00,6,BAIDU_SEM,\N,购车,REJECTED,R004,2025-05-23 20:31:36,2025-05-23 20:43:40,1
AP20250524000079,C00006632,PLATFORM_LOAN,50000.00,36,REFERRAL,\N,装修,APPROVED,\N,2025-05-24 22:37:42,2025-05-24 22:49:13,1
AP20250531000079,C00009881,PLATFORM_LOAN,8000.00,12,KUAISHOU_AD,\N,婚庆,REJECTED,R009,2025-05-31 19:34:51,2025-05-31 19:42:34,1
AP20250428000067,C00007152,SELF_LOAN,100000.00,3,KUAISHOU_AD,CAMP0038,消费,REJECTED,R006,2025-04-28 21:22:58,2025-04-28 21:28:16,1
AP20250426000063,C00001642,PLATFORM_LOAN,80000.00,3,REFERRAL,CAMP0017,消费,APPROVED,\N,2025-04-26 09:30:52,2025-04-26 09:38:56,1
AP20250308000098,C00002853,PLATFORM_LOAN,20000.00,18,APP_ORG,CAMP0025,其他,APPROVED,\N,2025-03-08 21:32:30,2025-03-08 21:41:22,1
AP20250315000088,C00000317,SELF_LOAN,50000.00,6,BYTEDANCE_AD,CAMP0015,消费,REJECTED,R006,2025-03-15 09:35:01,2025-03-15 09:46:16,1
AP20250211000139,C00000074,SELF_LOAN,8000.00,3,KUAISHOU_AD,\N,教育,APPROVED,\N,2025-02-11 08:04:44,2025-02-11 08:15:43,1
AP20250515000081,C00007582,JOINT_LOAN,1000.00,3,REFERRAL,\N,其他,APPROVED,\N,2025-05-15 17:39:23,2025-05-15 17:54:16,1
AP20250602000075,C00003984,PLATFORM_LOAN,80000.00,6,APP_ORG,\N,医疗,REJECTED,R009,2025-06-02 12:38:55,2025-06-02 12:42:42,1
AP20250628000051,C00003000,JOINT_LOAN,15000.00,12,BYTEDANCE_AD,\N,装修,APPROVED,\N,2025-06-28 21:10:53,2025-06-28 21:14:52,1
AP20250516000090,C00008951,SELF_LOAN,20000.00,36,KUAISHOU_AD,CAMP0014,其他,APPROVED,\N,2025-05-16 20:21:27,2025-05-16 20:27:20,1
