application_id,customer_id,model_code,score,grade,computed_at,is_test_data
AP20250302000114,C00002131,FRAUD_SCORE,714,N/A,2025-03-02 21:46:46,1
AP20250223000122,C00005906,A_SCORE,577,D,2025-02-23 13:48:48,1
AP20250223000122,C00005906,B_SCORE,570,D,2025-02-23 13:48:48,1
AP20250223000122,C00005906,FRAUD_SCORE,191,N/A,2025-02-23 13:48:48,1
AP20250223000123,C00003852,A_SCORE,541,D,2025-02-23 00:55:13,1
AP20250223000123,C00003852,B_SCORE,493,E,2025-02-23 00:55:13,1
AP20250223000123,C00003852,FRAUD_SCORE,260,N/A,2025-02-23 00:55:13,1
AP20250218000150,C00007508,A_SCORE,726,A,2025-02-18 21:36:35,1
AP20250218000150,C00007508,B_SCORE,811,A,2025-02-18 21:36:35,1
AP20250218000150,C00007508,FRAUD_SCORE,223,N/A,2025-02-18 21:36:35,1
AP20250318000074,C00002757,A_SCORE,840,A,2025-03-18 13:08:49,1
AP20250318000074,C00002757,B_SCORE,662,B,2025-03-18 13:08:49,1
AP20250318000074,C00002757,FRAUD_SCORE,133,N/A,2025-03-18 13:08:49,1
AP20250516000084,C00009252,A_SCORE,493,E,2025-05-16 20:22:19,1
AP20250516000084,C00009252,B_SCORE,613,C,2025-05-16 20:22:19,1
AP20250516000084,C00009252,FRAUD_SCORE,202,N/A,2025-05-16 20:22:19,1
AP20250305000105,C00008202,A_SCORE,673,B,2025-03-05 09:09:42,1
AP20250305000105,C00008202,B_SCORE,642,C,2025-03-05 09:09:42,1
AP20250305000105,C00008202,FRAUD_SCORE,312,N/A,2025-03-05 09:09:42,1
AP20250301000107,C00001331,A_SCORE,710,B,2025-03-01 20:11:55,1
AP20250301000107,C00001331,B_SCORE,689,B,2025-03-01 20:11:55,1
AP20250301000107,C00001331,FRAUD_SCORE,190,N/A,2025-03-01 20:11:55,1
AP20250131000096,C00005811,A_SCORE,657,C,2025-01-31 07:19:22,1
AP20250131000096,C00005811,B_SCORE,543,D,2025-01-31 07:19:22,1
AP20250131000096,C00005811,FRAUD_SCORE,545,N/A,2025-01-31 07:19:22,1
AP20250620000077,C00004982,A_SCORE,637,C,2025-06-20 22:00:16,1
AP20250620000077,C00004982,B_SCORE,550,D,2025-06-20 22:00:16,1
AP20250620000077,C00004982,FRAUD_SCORE,180,N/A,2025-06-20 22:00:16,1
AP20250320000077,C00001352,A_SCORE,570,D,2025-03-20 18:09:41,1
AP20250320000077,C00001352,B_SCORE,671,B,2025-03-20 18:09:41,1
AP20250320000077,C00001352,FRAUD_SCORE,173,N/A,2025-03-20 18:09:41,1
AP20250122000063,C00002450,A_SCORE,441,E,2025-01-22 16:55:29,1
AP20250122000063,C00002450,B_SCORE,680,B,2025-01-22 16:55:29,1
AP20250122000063,C00002450,FRAUD_SCORE,338,N/A,2025-01-22 16:55:29,1
AP20250129000090,C00008566,A_SCORE,545,D,2025-01-29 03:02:42,1
AP20250129000090,C00008566,B_SCORE,562,D,2025-01-29 03:02:42,1
AP20250129000090,C00008566,FRAUD_SCORE,365,N/A,2025-01-29 03:02:42,1
AP20250512000078,C00002843,A_SCORE,729,A,2025-05-12 17:39:14,1
AP20250512000078,C00002843,B_SCORE,689,B,2025-05-12 17:39:14,1
AP20250512000078,C00002843,FRAUD_SCORE,201,N/A,2025-05-12 17:39:14,1
AP20250411000067,C00001825,A_SCORE,703,B,2025-04-11 14:04:58,1
AP20250411000067,C00001825,B_SCORE,673,B,2025-04-11 14:04:58,1
AP20250411000067,C00001825,FRAUD_SCORE,172,N/A,2025-04-11 14:04:58,1
AP20250520000100,C00007298,A_SCORE,599,D,2025-05-20 22:50:37,1
AP20250520000100,C00007298,B_SCORE,554,D,2025-05-20 22:50:37,1
AP20250520000100,C00007298,FRAUD_SCORE,343,N/A,2025-05-20 22:50:37,1
AP20250224000110,C00009927,A_SCORE,579,D,2025-02-24 23:32:23,1
AP20250224000110,C00009927,B_SCORE,550,D,2025-02-24 23:32:23,1
AP20250224000110,C00009927,FRAUD_SCORE,238,N/A,2025-02-24 23:32:23,1
AP20250412000064,C00001738,A_SCORE,609,C,2025-04-12 11:52:11,1
AP20250412000064,C00001738,B_SCORE,674,B,2025-04-12 11:52:11,1
AP20250412000064,C00001738,FRAUD_SCORE,154,N/A,2025-04-12 11:52:11,1
AP20250318000075,C00001351,A_SCORE,760,A,2025-03-18 11:02:35,1
AP20250318000075,C00001351,B_SCORE,574,D,2025-03-18 11:02:35,1
AP20250318000075,C00001351,FRAUD_SCORE,872,N/A,2025-03-18 11:02:35,1
AP20250227000112,C00007165,A_SCORE,652,C,2025-02-27 17:43:15,1
AP20250227000112,C00007165,B_SCORE,688,B,2025-02-27 17:43:15,1
AP20250227000112,C00007165,FRAUD_SCORE,250,N/A,2025-02-27 17:43:15,1
AP20250225000121,C00002767,A_SCORE,825,A,2025-02-25 09:07:13,1
AP20250225000121,C00002767,B_SCORE,705,B,2025-02-25 09:07:13,1
AP20250225000121,C00002767,FRAUD_SCORE,304,N/A,2025-02-25 09:07:13,1
AP20250305000106,C00002591,A_SCORE,576,D,2025-03-05 20:48:43,1
AP20250305000106,C00002591,B_SCORE,621,C,2025-03-05 20:48:43,1
AP20250305000106,C00002591,FRAUD_SCORE,101,N/A,2025-03-05 20:48:43,1
AP20250328000063,C00000717,A_SCORE,539,E,2025-03-28 12:35:41,1
AP20250328000063,C00000717,B_SCORE,666,B,2025-03-28 12:35:41,1
AP20250328000063,C00000717,FRAUD_SCORE,8,N/A,2025-03-28 12:35:41,1
AP20250519000094,C00000554,A_SCORE,720,A,2025-05-19 21:29:02,1
AP20250519000094,C00000554,B_SCORE,663,B,2025-05-19 21:29:02,1
AP20250519000094,C00000554,FRAUD_SCORE,673,N/A,2025-05-19 21:29:02,1
AP20250523000089,C00006773,A_SCORE,673,B,2025-05-23 22:31:59,1
AP20250523000089,C00006773,B_SCORE,638,C,2025-05-23 22:31:59,1
AP20250523000089,C00006773,FRAUD_SCORE,241,N/A,2025-05-23 22:31:59,1
AP20250212000141,C00007268,A_SCORE,677,B,2025-02-12 22:59:32,1
AP20250212000141,C00007268,B_SCORE,540,D,2025-02-12 22:59:32,1
AP20250212000141,C00007268,FRAUD_SCORE,446,N/A,2025-02-12 22:59:32,1
AP20250226000116,C00009635,A_SCORE,582,D,2025-02-26 21:33:18,1
AP20250226000116,C00009635,B_SCORE,759,A,2025-02-26 21:33:18,1
AP20250226000116,C00009635,FRAUD_SCORE,432,N/A,2025-02-26 21:33:18,1
AP20250329000068,C00000826,A_SCORE,621,C,2025-03-29 21:56:34,1
AP20250329000068,C00000826,B_SCORE,637,C,2025-03-29 21:56:34,1
AP20250329000068,C00000826,FRAUD_SCORE,259,N/A,2025-03-29 21:56:34,1
AP20250311000071,C00001504,A_SCORE,583,D,2025-03-11 13:49:04,1
AP20250311000071,C00001504,B_SCORE,699,B,2025-03-11 13:49:04,1
AP20250311000071,C00001504,FRAUD_SCORE,307,N/A,2025-03-11 13:49:04,1
AP20250125000074,C00004150,A_SCORE,663,B,2025-01-25 12:17:46,1
AP20250125000074,C00004150,B_SCORE,657,C,2025-01-25 12:17:46,1
AP20250125000074,C00004150,FRAUD_SCORE,34,N/A,2025-01-25 12:17:46,1
AP20250207000125,C00002547,A_SCORE,608,C,2025-02-07 14:31:06,1
AP20250207000125,C00002547,B_SCORE,596,D,2025-02-07 14:31:06,1
AP20250207000125,C00002547,FRAUD_SCORE,463,N/A,2025-02-07 14:31:06,1
AP20250507000094,C00008815,A_SCORE,646,C,2025-05-07 14:28:16,1
AP20250507000094,C00008815,B_SCORE,659,C,2025-05-07 14:28:16,1
AP20250507000094,C00008815,FRAUD_SCORE,472,N/A,2025-05-07 14:28:16,1
AP20250118000050,C00005883,A_SCORE,651,C,2025-01-18 21:30:01,1
AP20250118000050,C00005883,B_SCORE,665,B,2025-01-18 21:30:01,1
AP20250118000050,C00005883,FRAUD_SCORE,233,N/A,2025-01-18 21:30:01,1
AP20250419000060,C00000750,A_SCORE,621,C,2025-04-19 02:04:25,1
AP20250419000060,C00000750,B_SCORE,688,B,2025-04-19 02:04:25,1
AP20250419000060,C00000750,FRAUD_SCORE,379,N/A,2025-04-19 02:04:25,1
AP20250307000085,C00006930,A_SCORE,604,C,2025-03-07 12:49:23,1
AP20250307000085,C00006930,B_SCORE,655,C,2025-03-07 12:49:23,1
AP20250307000085,C00006930,FRAUD_SCORE,283,N/A,2025-03-07 12:49:23,1
AP20250525000078,C00001143,A_SCORE,701,B,2025-05-25 20:57:33,1
AP20250525000078,C00001143,B_SCORE,716,B,2025-05-25 20:57:33,1
AP20250525000078,C00001143,FRAUD_SCORE,188,N/A,2025-05-25 20:57:33,1
AP20250212000142,C00009473,A_SCORE,595,D,2025-02-12 21:08:08,1
AP20250212000142,C00009473,B_SCORE,618,C,2025-02-12 21:08:08,1
AP20250212000142,C00009473,FRAUD_SCORE,214,N/A,2025-02-12 21:08:08,1
AP20250426000057,C00002911,A_SCORE,696,B,2025-04-26 00:55:59,1
AP20250426000057,C00002911,B_SCORE,656,C,2025-04-26 00:55:59,1
AP20250426000057,C00002911,FRAUD_SCORE,344,N/A,2025-04-26 00:55:59,1
AP20250321000070,C00006213,A_SCORE,640,C,2025-03-21 09:08:09,1
AP20250321000070,C00006213,B_SCORE,666,B,2025-03-21 09:08:09,1
AP20250321000070,C00006213,FRAUD_SCORE,372,N/A,2025-03-21 09:08:09,1
AP20250210000126,C00003460,A_SCORE,549,D,2025-02-10 13:21:45,1
AP20250210000126,C00003460,B_SCORE,620,C,2025-02-10 13:21:45,1
AP20250210000126,C00003460,FRAUD_SCORE,371,N/A,2025-02-10 13:21:45,1
AP20250312000104,C00002853,A_SCORE,703,B,2025-03-12 20:33:31,1
AP20250312000104,C00002853,B_SCORE,690,B,2025-03-12 20:33:31,1
AP20250312000104,C00002853,FRAUD_SCORE,111,N/A,2025-03-12 20:33:31,1
AP20250423000073,C00007701,A_SCORE,653,C,2025-04-23 22:41:08,1
AP20250423000073,C00007701,B_SCORE,773,A,2025-04-23 22:41:08,1
AP20250423000073,C00007701,FRAUD_SCORE,133,N/A,2025-04-23 22:41:08,1
AP20250211000131,C00009144,A_SCORE,650,C,2025-02-11 13:59:06,1
AP20250211000131,C00009144,B_SCORE,468,E,2025-02-11 13:59:06,1
AP20250211000131,C00009144,FRAUD_SCORE,212,N/A,2025-02-11 13:59:06,1
AP20250313000085,C00009636,A_SCORE,860,A,2025-03-13 13:17:23,1
AP20250313000085,C00009636,B_SCORE,718,B,2025-03-13 13:17:23,1
AP20250313000085,C00009636,FRAUD_SCORE,852,N/A,2025-03-13 13:17:23,1
AP20250612000073,C00008168,A_SCORE,754,A,2025-06-12 15:29:10,1
AP20250612000073,C00008168,B_SCORE,687,B,2025-06-12 15:29:10,1
AP20250612000073,C00008168,FRAUD_SCORE,609,N/A,2025-06-12 15:29:10,1
AP20250224000111,C00002165,A_SCORE,635,C,2025-02-24 16:31:50,1
AP20250224000111,C00002165,B_SCORE,706,B,2025-02-24 16:31:50,1
AP20250224000111,C00002165,FRAUD_SCORE,28,N/A,2025-02-24 16:31:50,1
AP20250515000076,C00005148,A_SCORE,583,D,2025-05-15 22:13:49,1
AP20250515000076,C00005148,B_SCORE,505,E,2025-05-15 22:13:49,1
AP20250515000076,C00005148,FRAUD_SCORE,144,N/A,2025-05-15 22:13:49,1
AP20250616000071,C00004532,A_SCORE,617,C,2025-06-16 22:08:19,1
AP20250616000071,C00004532,B_SCORE,698,B,2025-06-16 22:08:19,1
AP20250616000071,C00004532,FRAUD_SCORE,202,N/A,2025-06-16 22:08:19,1
AP20250302000115,C00007628,A_SCORE,576,D,2025-03-02 21:21:30,1
AP20250302000115,C00007628,B_SCORE,610,C,2025-03-02 21:21:30,1
AP20250302000115,C00007628,FRAUD_SCORE,241,N/A,2025-03-02 21:21:30,1
AP20250219000135,C00002286,A_SCORE,666,B,2025-02-19 11:50:54,1
AP20250219000135,C00002286,B_SCORE,772,A,2025-02-19 11:50:54,1
AP20250219000135,C00002286,FRAUD_SCORE,58,N/A,2025-02-19 11:50:54,1
AP20250415000055,C00006025,A_SCORE,568,D,2025-04-15 07:36:09,1
AP20250415000055,C00006025,B_SCORE,522,E,2025-04-15 07:36:09,1
AP20250415000055,C00006025,FRAUD_SCORE,291,N/A,2025-04-15 07:36:09,1
AP20250213000135,C00006663,A_SCORE,635,C,2025-02-13 13:46:37,1
AP20250213000135,C00006663,B_SCORE,687,B,2025-02-13 13:46:37,1
AP20250213000135,C00006663,FRAUD_SCORE,153,N/A,2025-02-13 13:46:37,1
AP20250608000070,C00001673,A_SCORE,657,C,2025-06-08 12:16:06,1
AP20250608000070,C00001673,B_SCORE,518,E,2025-06-08 12:16:06,1
AP20250608000070,C00001673,FRAUD_SCORE,142,N/A,2025-06-08 12:16:06,1
AP20250506000073,C00003856,A_SCORE,578,D,2025-05-06 13:23:39,1
AP20250506000073,C00003856,B_SCORE,611,C,2025-05-06 13:23:39,1
AP20250506000073,C00003856,FRAUD_SCORE,287,N/A,2025-05-06 13:23:39,1
AP20250510000080,C00000850,A_SCORE,744,A,2025-05-10 08:57:50,1
AP20250510000080,C00000850,B_SCORE,651,C,2025-05-10 08:57:50,1
AP20250510000080,C00000850,FRAUD_SCORE,287,N/A,2025-05-10 08:57:50,1
AP20250608000071,C00000099,A_SCORE,727,A,2025-06-08 15:37:23,1
AP20250608000071,C00000099,B_SCORE,595,D,2025-06-08 15:37:23,1
AP20250608000071,C00000099,FRAUD_SCORE,390,N/A,2025-06-08 15:37:23,1
AP20250205000109,C00005015,A_SCORE,630,C,2025-02-05 12:21:50,1
AP20250205000109,C00005015,B_SCORE,668,B,2025-02-05 12:21:50,1
AP20250205000109,C00005015,FRAUD_SCORE,379,N/A,2025-02-05 12:21:50,1
AP20250215000128,C00003667,A_SCORE,505,E,2025-02-15 09:15:28,1
AP20250215000128,C00003667,B_SCORE,555,D,2025-02-15 09:15:28,1
AP20250215000128,C00003667,FRAUD_SCORE,92,N/A,2025-02-15 09:15:28,1
AP20250512000079,C00005314,A_SCORE,631,C,2025-05-12 13:40:09,1
AP20250512000079,C00005314,B_SCORE,637,C,2025-05-12 13:40:09,1
AP20250512000079,C00005314,FRAUD_SCORE,258,N/A,2025-05-12 13:40:09,1
AP20250427000064,C00005216,A_SCORE,685,B,2025-04-27 22:11:39,1
AP20250427000064,C00005216,B_SCORE,686,B,2025-04-27 22:11:39,1
AP20250427000064,C00005216,FRAUD_SCORE,0,N/A,2025-04-27 22:11:39,1
AP20250317000081,C00001452,A_SCORE,722,A,2025-03-17 10:49:41,1
AP20250317000081,C00001452,B_SCORE,537,E,2025-03-17 10:49:41,1
AP20250317000081,C00001452,FRAUD_SCORE,325,N/A,2025-03-17 10:49:41,1
AP20250208000126,C00001415,A_SCORE,643,C,2025-02-08 13:47:38,1
AP20250208000126,C00001415,B_SCORE,793,A,2025-02-08 13:47:38,1
AP20250208000126,C00001415,FRAUD_SCORE,112,N/A,2025-02-08 13:47:38,1
AP20250118000051,C00009075,A_SCORE,636,C,2025-01-18 14:39:39,1
AP20250118000051,C00009075,B_SCORE,611,C,2025-01-18 14:39:39,1
AP20250118000051,C00009075,FRAUD_SCORE,293,N/A,2025-01-18 14:39:39,1
AP20250210000127,C00008392,A_SCORE,741,A,2025-02-10 13:17:40,1
AP20250210000127,C00008392,B_SCORE,463,E,2025-02-10 13:17:40,1
AP20250210000127,C00008392,FRAUD_SCORE,123,N/A,2025-02-10 13:17:40,1
AP20250505000076,C00001413,A_SCORE,699,B,2025-05-05 19:06:51,1
AP20250505000076,C00001413,B_SCORE,607,C,2025-05-05 19:06:51,1
AP20250505000076,C00001413,FRAUD_SCORE,135,N/A,2025-05-05 19:06:51,1
AP20250305000107,C00004524,A_SCORE,701,B,2025-03-06 00:01:02,1
AP20250305000107,C00004524,B_SCORE,713,B,2025-03-06 00:01:02,1
AP20250305000107,C00004524,FRAUD_SCORE,322,N/A,2025-03-06 00:01:02,1
AP20250305000108,C00000026,A_SCORE,428,E,2025-03-05 12:16:51,1
AP20250305000108,C00000026,B_SCORE,664,B,2025-03-05 12:16:51,1
AP20250305000108,C00000026,FRAUD_SCORE,354,N/A,2025-03-05 12:16:51,1
AP20250208000127,C00001496,A_SCORE,593,D,2025-02-08 13:26:19,1
AP20250208000127,C00001496,B_SCORE,738,A,2025-02-08 13:26:19,1
AP20250208000127,C00001496,FRAUD_SCORE,430,N/A,2025-02-08 13:26:19,1
AP20250322000063,C00003394,A_SCORE,615,C,2025-03-22 18:15:13,1
AP20250322000063,C00003394,B_SCORE,608,C,2025-03-22 18:15:13,1
AP20250322000063,C00003394,FRAUD_SCORE,188,N/A,2025-03-22 18:15:13,1
AP20250304000098,C00006640,A_SCORE,577,D,2025-03-04 13:35:24,1
AP20250304000098,C00006640,B_SCORE,523,E,2025-03-04 13:35:24,1
AP20250304000098,C00006640,FRAUD_SCORE,0,N/A,2025-03-04 13:35:24,1
AP20250213000136,C00008419,A_SCORE,681,B,2025-02-13 13:11:35,1
AP20250213000136,C00008419,B_SCORE,723,A,2025-02-13 13:11:35,1
AP20250213000136,C00008419,FRAUD_SCORE,173,N/A,2025-02-13 13:11:35,1
AP20250526000068,C00000759,A_SCORE,753,A,2025-05-26 14:26:57,1
AP20250526000068,C00000759,B_SCORE,623,C,2025-05-26 14:26:57,1
AP20250526000068,C00000759,FRAUD_SCORE,50,N/A,2025-05-26 14:26:57,1
AP20250412000065,C00009108,A_SCORE,596,D,2025-04-12 11:04:34,1
AP20250412000065,C00009108,B_SCORE,565,D,2025-04-12 11:04:34,1
AP20250412000065,C00009108,FRAUD_SCORE,260,N/A,2025-04-12 11:04:34,1
AP20250506000074,C00002588,A_SCORE,539,E,2025-05-06 12:23:12,1
AP20250506000074,C00002588,B_SCORE,682,B,2025-05-06 12:23:12,1
AP20250506000074,C00002588,FRAUD_SCORE,114,N/A,2025-05-06 12:23:12,1
AP20250413000062,C00002660,A_SCORE,733,A,2025-04-14 00:01:20,1
AP20250413000062,C00002660,B_SCORE,620,C,2025-04-14 00:01:20,1
AP20250413000062,C00002660,FRAUD_SCORE,253,N/A,2025-04-14 00:01:20,1
AP20250415000056,C00006961,A_SCORE,512,E,2025-04-15 22:45:46,1
AP20250415000056,C00006961,B_SCORE,728,A,2025-04-15 22:45:46,1
AP20250415000056,C00006961,FRAUD_SCORE,47,N/A,2025-04-15 22:45:46,1
AP20250525000079,C00008858,A_SCORE,607,C,2025-05-25 10:26:38,1
AP20250525000079,C00008858,B_SCORE,632,C,2025-05-25 10:26:38,1
AP20250525000079,C00008858,FRAUD_SCORE,276,N/A,2025-05-25 10:26:38,1
AP20250527000063,C00003181,A_SCORE,633,C,2025-05-27 09:42:21,1
AP20250527000063,C00003181,B_SCORE,767,A,2025-05-27 09:42:21,1
AP20250527000063,C00003181,FRAUD_SCORE,133,N/A,2025-05-27 09:42:21,1
AP20250126000061,C00009009,A_SCORE,778,A,2025-01-26 18:26:45,1
AP20250126000061,C00009009,B_SCORE,651,C,2025-01-26 18:26:45,1
AP20250126000061,C00009009,FRAUD_SCORE,99,N/A,2025-01-26 18:26:45,1
AP20250313000086,C00006151,A_SCORE,614,C,2025-03-13 12:18:30,1
AP20250313000086,C00006151,B_SCORE,679,B,2025-03-13 12:18:30,1
AP20250313000086,C00006151,FRAUD_SCORE,333,N/A,2025-03-13 12:18:30,1
AP20250319000061,C00008029,A_SCORE,687,B,2025-03-19 01:50:53,1
AP20250319000061,C00008029,B_SCORE,721,A,2025-03-19 01:50:53,1
AP20250319000061,C00008029,FRAUD_SCORE,152,N/A,2025-03-19 01:50:53,1
AP20250219000136,C00008402,A_SCORE,585,D,2025-02-19 13:09:16,1
AP20250219000136,C00008402,B_SCORE,571,D,2025-02-19 13:09:16,1
AP20250219000136,C00008402,FRAUD_SCORE,25,N/A,2025-02-19 13:09:16,1
AP20250104000007,C00002513,A_SCORE,769,A,2025-01-04 11:06:01,1
AP20250104000007,C00002513,B_SCORE,549,D,2025-01-04 11:06:01,1
AP20250104000007,C00002513,FRAUD_SCORE,60,N/A,2025-01-04 11:06:01,1
AP20250506000075,C00003225,A_SCORE,837,A,2025-05-06 22:22:59,1
AP20250506000075,C00003225,B_SCORE,732,A,2025-05-06 22:22:59,1
AP20250506000075,C00003225,FRAUD_SCORE,456,N/A,2025-05-06 22:22:59,1
AP20250420000052,C00008019,A_SCORE,761,A,2025-04-20 12:19:12,1
AP20250420000052,C00008019,B_SCORE,800,A,2025-04-20 12:19:12,1
AP20250420000052,C00008019,FRAUD_SCORE,192,N/A,2025-04-20 12:19:12,1
AP20250205000110,C00007197,A_SCORE,818,A,2025-02-05 15:04:01,1
AP20250205000110,C00007197,B_SCORE,635,C,2025-02-05 15:04:01,1
AP20250205000110,C00007197,FRAUD_SCORE,2,N/A,2025-02-05 15:04:01,1
AP20250207000126,C00004386,A_SCORE,663,B,2025-02-07 10:30:38,1
AP20250207000126,C00004386,B_SCORE,697,B,2025-02-07 10:30:38,1
AP20250207000126,C00004386,FRAUD_SCORE,352,N/A,2025-02-07 10:30:38,1
AP20250629000048,C00009335,A_SCORE,652,C,2025-06-29 21:12:51,1
AP20250629000048,C00009335,B_SCORE,668,B,2025-06-29 21:12:51,1
AP20250629000048,C00009335,FRAUD_SCORE,398,N/A,2025-06-29 21:12:51,1
AP20250222000120,C00007621,A_SCORE,721,A,2025-02-22 14:00:58,1
AP20250222000120,C00007621,B_SCORE,642,C,2025-02-22 14:00:58,1
AP20250222000120,C00007621,FRAUD_SCORE,112,N/A,2025-02-22 14:00:58,1
AP20250221000146,C00004344,A_SCORE,698,B,2025-02-21 21:06:41,1
AP20250221000146,C00004344,B_SCORE,726,A,2025-02-21 21:06:41,1
AP20250221000146,C00004344,FRAUD_SCORE,435,N/A,2025-02-21 21:06:41,1
AP20250206000101,C00006649,A_SCORE,827,A,2025-02-06 21:11:08,1
AP20250206000101,C00006649,B_SCORE,636,C,2025-02-06 21:11:08,1
AP20250206000101,C00006649,FRAUD_SCORE,379,N/A,2025-02-06 21:11:08,1
AP20250213000137,C00004715,A_SCORE,709,B,2025-02-13 14:10:21,1
AP20250213000137,C00004715,B_SCORE,643,C,2025-02-13 14:10:21,1
AP20250213000137,C00004715,FRAUD_SCORE,2,N/A,2025-02-13 14:10:21,1
AP20250320000078,C00003417,A_SCORE,663,B,2025-03-20 22:25:52,1
AP20250320000078,C00003417,B_SCORE,668,B,2025-03-20 22:25:52,1
AP20250320000078,C00003417,FRAUD_SCORE,91,N/A,2025-03-20 22:25:52,1
AP20250206000102,C00009884,A_SCORE,693,B,2025-02-06 17:20:06,1
AP20250206000102,C00009884,B_SCORE,803,A,2025-02-06 17:20:06,1
AP20250206000102,C00009884,FRAUD_SCORE,432,N/A,2025-02-06 17:20:06,1
AP20250524000074,C00007866,A_SCORE,687,B,2025-05-24 22:57:20,1
AP20250524000074,C00007866,B_SCORE,663,B,2025-05-24 22:57:20,1
AP20250524000074,C00007866,FRAUD_SCORE,313,N/A,2025-05-24 22:57:20,1
AP20250126000062,C00005880,A_SCORE,828,A,2025-01-26 22:27:24,1
AP20250126000062,C00005880,B_SCORE,725,A,2025-01-26 22:27:24,1
AP20250126000062,C00005880,FRAUD_SCORE,1,N/A,2025-01-26 22:27:24,1
AP20250114000043,C00007283,A_SCORE,615,C,2025-01-14 20:24:59,1
AP20250114000043,C00007283,B_SCORE,594,D,2025-01-14 20:24:59,1
AP20250114000043,C00007283,FRAUD_SCORE,311,N/A,2025-01-14 20:24:59,1
AP20250506000076,C00003228,A_SCORE,662,B,2025-05-06 20:38:29,1
AP20250506000076,C00003228,B_SCORE,598,D,2025-05-06 20:38:29,1
AP20250506000076,C00003228,FRAUD_SCORE,144,N/A,2025-05-06 20:38:29,1
AP20250216000107,C00007897,A_SCORE,653,C,2025-02-16 20:35:19,1
AP20250216000107,C00007897,B_SCORE,538,E,2025-02-16 20:35:19,1
AP20250216000107,C00007897,FRAUD_SCORE,315,N/A,2025-02-16 20:35:19,1
AP20250312000105,C00004198,A_SCORE,732,A,2025-03-12 21:45:10,1
AP20250312000105,C00004198,B_SCORE,740,A,2025-03-12 21:45:10,1
AP20250312000105,C00004198,FRAUD_SCORE,190,N/A,2025-03-12 21:45:10,1
AP20250304000099,C00006036,A_SCORE,642,C,2025-03-04 23:13:27,1
AP20250304000099,C00006036,B_SCORE,714,B,2025-03-04 23:13:27,1
AP20250304000099,C00006036,FRAUD_SCORE,0,N/A,2025-03-04 23:13:27,1
AP20250225000122,C00008202,A_SCORE,571,D,2025-02-25 14:31:34,1
AP20250225000122,C00008202,B_SCORE,685,B,2025-02-25 14:31:34,1
AP20250225000122,C00008202,FRAUD_SCORE,152,N/A,2025-02-25 14:31:34,1
AP20250320000079,C00007987,A_SCORE,644,C,2025-03-20 21:55:46,1
AP20250320000079,C00007987,B_SCORE,777,A,2025-03-20 21:55:46,1
AP20250320000079,C00007987,FRAUD_SCORE,528,N/A,2025-03-20 21:55:46,1
AP20250510000081,C00001157,A_SCORE,779,A,2025-05-10 20:46:56,1
AP20250510000081,C00001157,B_SCORE,605,C,2025-05-10 20:46:56,1
AP20250510000081,C00001157,FRAUD_SCORE,850,N/A,2025-05-10 20:46:56,1
AP20250214000104,C00000853,A_SCORE,477,E,2025-02-14 22:10:02,1
AP20250214000104,C00000853,B_SCORE,673,B,2025-02-14 22:10:02,1
AP20250214000104,C00000853,FRAUD_SCORE,140,N/A,2025-02-14 22:10:02,1
AP20250227000113,C00000033,A_SCORE,700,B,2025-02-27 13:47:11,1
AP20250227000113,C00000033,B_SCORE,711,B,2025-02-27 13:47:11,1
AP20250227000113,C00000033,FRAUD_SCORE,134,N/A,2025-02-27 13:47:11,1
AP20250208000128,C00005797,A_SCORE,695,B,2025-02-08 14:38:19,1
AP20250208000128,C00005797,B_SCORE,611,C,2025-02-08 14:38:19,1
AP20250208000128,C00005797,FRAUD_SCORE,337,N/A,2025-02-08 14:38:19,1
AP20250414000062,C00001004,A_SCORE,809,A,2025-04-14 13:58:03,1
AP20250414000062,C00001004,B_SCORE,617,C,2025-04-14 13:58:03,1
AP20250414000062,C00001004,FRAUD_SCORE,672,N/A,2025-04-14 13:58:03,1
AP20250512000080,C00003648,A_SCORE,714,B,2025-05-12 12:54:07,1
AP20250512000080,C00003648,B_SCORE,643,C,2025-05-12 12:54:07,1
AP20250512000080,C00003648,FRAUD_SCORE,286,N/A,2025-05-12 12:54:07,1
AP20250226000117,C00004280,A_SCORE,667,B,2025-02-26 13:44:32,1
AP20250226000117,C00004280,B_SCORE,679,B,2025-02-26 13:44:32,1
AP20250226000117,C00004280,FRAUD_SCORE,195,N/A,2025-02-26 13:44:32,1
AP20250404000052,C00002978,A_SCORE,663,B,2025-04-04 18:04:57,1
AP20250404000052,C00002978,B_SCORE,595,D,2025-04-04 18:04:57,1
AP20250404000052,C00002978,FRAUD_SCORE,140,N/A,2025-04-04 18:04:57,1
AP20250209000108,C00007134,A_SCORE,500,E,2025-02-09 11:47:15,1
AP20250209000108,C00007134,B_SCORE,422,E,2025-02-09 11:47:15,1
AP20250209000108,C00007134,FRAUD_SCORE,230,N/A,2025-02-09 11:47:15,1
AP20250418000075,C00005786,A_SCORE,716,B,2025-04-18 15:15:39,1
AP20250418000075,C00005786,B_SCORE,749,A,2025-04-18 15:15:39,1
AP20250418000075,C00005786,FRAUD_SCORE,288,N/A,2025-04-18 15:15:39,1
AP20250427000065,C00008612,A_SCORE,831,A,2025-04-27 14:15:32,1
AP20250427000065,C00008612,B_SCORE,590,D,2025-04-27 14:15:32,1
AP20250427000065,C00008612,FRAUD_SCORE,212,N/A,2025-04-27 14:15:32,1
